Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E2,16/10/2021,15:00,Lincoln,Charlton,2,1,H,0,0,D,D Webb,12,5,5,2,10,8,10,3,1,4,0,30.12
E2,16/10/2021,15:00,Oxford,Plymouth,1,3,A,1,2,A,J Bell,14,12,2,5,13,6,7,1,0,1,0,30.12
E2,16/10/2021,15:00,Rotherham,Portsmouth,4,1,H,1,0,H,A Backhouse,14,7,10,3,14,14,4,3,2,2,0,30.12
E2,16/10/2021,15:00,Shrewsbury,Milton Keynes Dons,1,0,H,0,0,D,C Brook,4,13,3,2,14,6,3,11,2,1,0,30.12
E2,15/10/2021,19:45,Burton,Morecambe,3,2,H,2,1,H,M Coy,22,9,8,3,8,9,8,8,4,1,0,30.12
E2,09/10/2021,15:00,Ipswich,Shrewsbury,2,1,H,1,1,D,W Finnie,8,5,3,2,12,15,4,2,3,1,0,30.12
E2,09/10/2021,15:00,Plymouth,Burton,2,1,H,2,0,H,A Coggins,17,8,4,2,8,16,7,4,1,0,0,30.12
E2,09/10/2021,15:00,Sheffield Weds,Bolton,1,0,H,0,0,D,D Rock,8,12,2,1,15,10,3,4,2,2,0,30.12
E2,09/10/2021,15:00,Wycombe,Gillingham,2,0,H,2,0,H,K Friend,15,14,5,5,15,14,5,3,0,1,0,30.12
E2,02/10/2021,15:00,Accrington,Ipswich,2,1,H,0,1,A,M Coy,10,2,3,1,13,12,4,3,2,1,0,30.12
E2,02/10/2021,15:00,AFC Wimbledon,Burton,1,1,D,0,0,D,L Swabey,14,8,2,2,10,7,5,7,0,2,0,30.12
E2,02/10/2021,15:00,Bolton,Shrewsbury,2,1,H,2,0,H,M Edwards,10,13,6,2,10,7,0,6,1,1,0,30.12
E2,02/10/2021,15:00,Cheltenham,Rotherham,0,2,A,0,0,D,D Drysdale,8,17,1,10,7,10,3,11,0,0,0,30.12
E2,02/10/2021,15:00,Crewe,Cambridge,2,2,D,2,0,H,T Reeves,8,15,3,3,10,13,3,9,2,0,0,30.12
E2,02/10/2021,15:00,Doncaster,Milton Keynes Dons,2,1,H,1,1,D,A Kitchen,6,8,3,5,14,12,3,7,3,1,0,30.12
E2,02/10/2021,15:00,Fleetwood Town,Charlton,1,2,A,0,1,A,O Langford,15,13,4,5,12,11,4,6,2,2,0,30.12
E2,02/10/2021,15:00,Gillingham,Wigan,0,2,A,0,0,D,N Hair,10,15,4,5,6,13,5,8,1,2,0,30.12
E2,02/10/2021,15:00,Lincoln,Plymouth,2,2,D,0,1,A,A Woolmer,10,13,3,4,15,9,4,6,4,2,0,30.12
E2,02/10/2021,15:00,Portsmouth,Sunderland,4,0,H,3,0,H,B Toner,14,10,7,2,18,10,7,6,2,1,0,30.12
E2,02/10/2021,15:00,Sheffield Weds,Oxford,1,2,A,0,1,A,A Haines,14,15,6,4,10,14,3,10,2,2,0,30.12
E2,02/10/2021,15:00,Wycombe,Morecambe,4,3,H,0,2,A,T Reeves,17,13,5,8,7,9,9,2,0,0,0,30.12
E2,28/09/2021,19:45,Burton,Portsmouth,2,1,H,1,0,H,T Nield,14,12,6,2,21,5,6,5,3,4,0,30.12
E2,28/09/2021,19:45,Cambridge,Gillingham,0,2,A,0,1,A,J Bell,17,7,5,4,4,9,7,6,1,3,0,30.12
E2,28/09/2021,19:45,Charlton,Bolton,1,4,A,1,1,D,L Swabey,9,12,2,6,12,21,2,1,2,2,0,30.12
E2,28/09/2021,19:45,Ipswich,Doncaster,6,0,H,2,0,H,C Brook,11,1,7,1,6,11,8,0,1,2,0,30.12
E2,28/09/2021,19:45,Milton Keynes Dons,Fleetwood Town,3,3,D,2,2,D,P Wright,16,13,5,5,4,10,5,4,1,2,0,30.12
E2,28/09/2021,19:45,Morecambe,Lincoln,2,0,H,0,0,D,B Toner,8,11,2,3,6,6,7,11,1,0,0,30.12
E2,28/09/2021,19:45,Oxford,Accrington,5,1,H,2,0,H,R Lewis,16,14,10,3,15,10,4,5,4,2,0,30.12
E2,28/09/2021,19:45,Plymouth,Crewe,1,1,D,0,1,A,N Hair,26,10,5,5,7,8,6,4,3,3,0,30.12
E2,28/09/2021,19:45,Rotherham,AFC Wimbledon,3,0,H,2,0,H,A Haines,14,4,6,1,15,9,7,1,1,1,0,30.12
E2,28/09/2021,19:45,Shrewsbury,Wycombe,1,2,A,0,0,D,R Joyce,14,10,7,4,15,15,7,1,3,3,0,30.12
E2,28/09/2021,19:45,Sunderland,Cheltenham,5,0,H,3,0,H,C Sarginson,22,6,10,2,4,10,8,3,0,3,0,30.12
E2,28/09/2021,19:45,Wigan,Sheffield Weds,1,2,A,0,1,A,S Barrott,15,10,5,4,12,15,10,2,2,3,0,30.12
E2,25/09/2021,15:00,Burton,Lincoln,1,2,A,0,1,A,C Hicks,27,12,6,5,13,5,13,1,1,2,0,30.12
E2,25/09/2021,15:00,Cambridge,Fleetwood Town,2,2,D,1,1,D,P Howard,12,7,4,2,16,10,4,3,1,0,0,30.12
E2,25/09/2021,15:00,Charlton,Portsmouth,2,2,D,0,1,A,A Coggins,12,12,7,6,14,10,11,4,2,2,0,30.12
E2,25/09/2021,15:00,Ipswich,Sheffield Weds,1,1,D,0,1,A,A Davies,10,6,5,2,8,9,4,5,2,0,0,30.12
E2,25/09/2021,15:00,Milton Keynes Dons,Wycombe,1,0,H,1,0,H,S Oldham,24,7,6,1,5,18,6,5,1,0,0,31.12
E2,25/09/2021,15:00,Morecambe,Accrington,3,3,D,2,2,D,M Edwards,8,25,3,9,11,10,4,7,1,1,1,30.12
E2,25/09/2021,15:00,Oxford,Gillingham,1,1,D,1,1,D,D Drysdale,25,7,7,4,7,11,12,2,0,2,0,30.12
E2,25/09/2021,15:00,Plymouth,Doncaster,2,1,H,0,0,D,T Kettle,16,13,10,4,13,16,7,7,4,5,0,30.12
E2,25/09/2021,15:00,Rotherham,Crewe,1,1,D,0,0,D,S Allison,23,3,4,3,12,8,8,0,1,1,1,30.12
E2,25/09/2021,15:00,Shrewsbury,AFC Wimbledon,2,1,H,1,1,D,J Bell,11,11,5,3,8,11,7,2,1,1,0,30.12
E2,25/09/2021,15:00,Sunderland,Bolton,1,0,H,1,0,H,S Purkiss,14,15,4,4,13,14,2,7,1,3,0,30.12
E2,25/09/2021,15:00,Wigan,Cheltenham,2,0,H,1,0,H,J Smith,15,9,5,2,11,7,6,3,3,1,0,30.12
E2,21/09/2021,19:45,Crewe,Morecambe,1,3,A,0,2,A,P Howard,13,13,9,4,8,10,6,3,0,3,0,30.12
E2,21/09/2021,19:45,Gillingham,Charlton,1,1,D,0,1,A,K Stroud,11,18,1,6,11,9,2,5,2,0,0,30.12
E2,21/09/2021,19:45,Portsmouth,Plymouth,2,2,D,1,0,H,C Brook,15,15,4,8,11,6,9,4,3,3,0,30.12
E2,18/09/2021,15:00,Accrington,Wigan,1,4,A,0,2,A,A Haines,13,17,5,8,6,13,2,9,2,2,0,0
E2,18/09/2021,15:00,AFC Wimbledon,Plymouth,0,1,A,0,0,D,T Nield,12,9,6,3,10,9,5,3,2,2,0,30.12
E2,18/09/2021,15:00,Bolton,Rotherham,0,2,A,0,2,A,J Bell,17,8,4,3,8,16,11,4,3,3,0,30.12
E2,18/09/2021,15:00,Cheltenham,Oxford,1,0,H,0,0,D,P Howard,9,11,1,5,9,11,8,10,2,1,0,30.12
E2,18/09/2021,15:00,Crewe,Burton,2,0,H,1,0,H,R Joyce,9,19,4,3,10,12,4,4,1,2,0,31.12
E2,18/09/2021,15:00,Doncaster,Morecambe,1,0,H,0,0,D,W Finnie,12,11,5,3,10,4,6,6,0,0,0,30.12
E2,18/09/2021,15:00,Fleetwood Town,Sunderland,2,2,D,0,1,A,N Hair,12,14,4,5,8,12,7,4,2,1,0,30.12
E2,18/09/2021,15:00,Gillingham,Milton Keynes Dons,1,4,A,1,2,A,J Busby,8,19,5,10,10,3,2,8,1,2,1,30.12
E2,18/09/2021,15:00,Lincoln,Ipswich,0,1,A,0,1,A,B Speedie,10,5,2,2,3,14,8,3,1,2,0,30.12
E2,18/09/2021,15:00,Portsmouth,Cambridge,1,2,A,0,1,A,G Ward,8,8,2,4,10,8,7,10,3,3,0,30.12
E2,18/09/2021,15:00,Sheffield Weds,Shrewsbury,1,1,D,1,1,D,B Toner,9,11,2,4,10,12,5,6,1,2,0,30.12
E2,18/09/2021,15:00,Wycombe,Charlton,2,1,H,1,0,H,P Wright,17,13,6,1,11,16,7,10,0,5,0,30.12
E2,14/09/2021,19:45,Lincoln,Rotherham,1,1,D,0,1,A,S Barrott,9,26,3,8,13,19,5,8,1,2,0,30.12
E2,11/09/2021,15:00,Burton,Gillingham,1,1,D,0,1,A,C Boyeson,14,15,7,4,4,15,4,7,0,2,0,30.12
E2,11/09/2021,15:00,Cambridge,Lincoln,1,5,A,0,3,A,S Purkiss,14,18,3,12,4,11,10,1,3,0,0,30.12
E2,11/09/2021,15:00,Charlton,Cheltenham,1,2,A,0,2,A,A Davies,14,16,1,8,6,14,3,3,2,1,0,30.12
E2,11/09/2021,15:00,Ipswich,Bolton,2,5,A,2,3,A,R Madley,7,14,3,7,11,14,1,6,1,2,0,30.12
E2,11/09/2021,15:00,Milton Keynes Dons,Portsmouth,1,0,H,0,0,D,M Edwards,13,6,6,2,10,19,6,7,2,1,0,30.12
E2,11/09/2021,15:00,Morecambe,AFC Wimbledon,3,4,A,0,1,A,S Stockbridge,7,19,5,5,14,8,3,5,2,4,0,30.12
E2,11/09/2021,15:00,Oxford,Wycombe,0,0,D,0,0,D,C Sarginson,11,9,4,2,12,15,8,8,4,1,0,30.12
E2,11/09/2021,15:00,Plymouth,Sheffield Weds,3,0,H,2,0,H,B Speedie,13,14,6,3,12,10,6,4,1,4,0,30.12
E2,11/09/2021,15:00,Rotherham,Fleetwood Town,2,4,A,2,1,H,C Hicks,19,9,5,5,9,15,6,2,0,3,0,30.12
E2,11/09/2021,15:00,Shrewsbury,Crewe,1,1,D,1,1,D,S Barrott,12,18,5,6,16,9,5,8,4,5,0,30.12
E2,11/09/2021,15:00,Sunderland,Accrington,2,1,H,1,1,D,A Backhouse,20,21,5,4,14,15,5,6,4,3,0,30.12
E2,11/09/2021,15:00,Wigan,Doncaster,2,1,H,1,1,D,T Nield,13,3,6,1,10,7,6,3,4,3,0,30.12
E2,06/09/2021,20:00,Bolton,Burton,0,0,D,0,0,D,J Smith,25,10,4,1,7,17,14,3,2,3,0,31.12
E2,04/09/2021,15:00,Accrington,Shrewsbury,1,0,H,1,0,H,A Coggins,13,9,7,3,16,17,3,1,1,4,0,30.12
E2,04/09/2021,15:00,AFC Wimbledon,Oxford,3,1,H,0,1,A,B Huxtable,14,17,8,6,9,12,5,13,3,1,0,30.12
E2,04/09/2021,15:00,Cheltenham,Milton Keynes Dons,1,1,D,1,0,H,S Allison,10,14,4,3,17,6,1,4,3,2,0,30.12
E2,28/08/2021,13:00,Rotherham,Doncaster,2,0,H,2,0,H,M Coy,15,9,6,1,8,8,2,4,3,0,0,31.12
E2,28/08/2021,15:00,Cambridge,Bolton,1,0,H,1,0,H,T Nield,6,13,3,1,12,11,2,5,4,3,0,30.12
E2,28/08/2021,15:00,Charlton,Crewe,2,0,H,2,0,H,J Bell,19,13,7,5,11,8,7,5,1,2,0,30.12
E2,28/08/2021,15:00,Ipswich,AFC Wimbledon,2,2,D,0,0,D,D Rock,11,11,5,4,7,12,4,6,1,3,0,30.12
E2,28/08/2021,15:00,Milton Keynes Dons,Accrington,2,0,H,1,0,H,D Bourne,12,13,5,2,13,13,1,5,4,2,0,30.12
E2,28/08/2021,15:00,Morecambe,Sheffield Weds,1,0,H,0,0,D,A Backhouse,6,13,1,2,11,6,5,7,2,1,0,30.12
E2,28/08/2021,15:00,Oxford,Lincoln,3,1,H,2,0,H,W Finnie,12,12,8,4,8,10,2,8,0,1,0,30.12
E2,28/08/2021,15:00,Plymouth,Fleetwood Town,1,1,D,1,1,D,S Purkiss,13,8,4,3,14,13,3,3,0,2,0,30.12
E2,28/08/2021,15:00,Shrewsbury,Gillingham,2,1,H,0,1,A,S Allison,11,10,5,3,9,10,6,7,0,1,1,31.12
E2,28/08/2021,15:00,Sunderland,Wycombe,3,1,H,2,0,H,J Busby,10,16,4,3,11,9,1,5,1,1,0,30.12
E2,28/08/2021,15:00,Wigan,Portsmouth,1,0,H,0,0,D,C Sarginson,4,10,2,2,14,12,2,3,1,0,0,30.12
E2,27/08/2021,19:45,Burton,Cheltenham,1,1,D,0,1,A,S Oldham,14,7,3,2,12,10,5,4,2,1,0,30.12
E2,21/08/2021,13:00,Rotherham,Sheffield Weds,0,2,A,0,0,D,M Edwards,14,7,2,5,17,12,8,0,1,4,0,30.12
E2,21/08/2021,15:00,Bolton,Oxford,2,1,H,1,1,D,N Hair,14,13,4,7,7,17,7,6,0,3,0,30.12
E2,21/08/2021,15:00,Cambridge,Burton,3,0,H,0,0,D,B Toner,7,19,2,9,10,13,8,4,1,2,0,30.12
E2,21/08/2021,15:00,Charlton,Wigan,0,2,A,0,0,D,C Hicks,9,13,1,4,17,13,5,3,3,1,0,30.12
E2,21/08/2021,15:00,Crewe,Accrington,0,1,A,0,1,A,D Drysdale,10,12,3,2,19,16,6,6,3,6,1,30.12
E2,21/08/2021,15:00,Doncaster,Portsmouth,0,0,D,0,0,D,C Boyeson,9,12,3,6,16,14,6,5,2,2,0,30.12
E2,21/08/2021,15:00,Fleetwood Town,Cheltenham,3,2,H,1,1,D,A Haines,8,15,6,7,5,7,7,9,1,4,0,0
E2,21/08/2021,15:00,Gillingham,Morecambe,2,1,H,1,1,D,T Nield,10,11,3,2,18,11,2,3,1,2,0,30.12
E2,21/08/2021,15:00,Ipswich,Milton Keynes Dons,2,2,D,1,0,H,J Smith,11,19,4,8,13,8,8,8,2,1,0,30.12
E2,21/08/2021,15:00,Shrewsbury,Plymouth,0,3,A,0,1,A,P Howard,17,5,1,4,19,8,11,1,2,1,0,30.12
E2,21/08/2021,15:00,Sunderland,AFC Wimbledon,1,0,H,0,0,D,J Oldham,12,5,6,2,13,11,8,3,3,1,0,30.12
E2,21/08/2021,15:00,Wycombe,Lincoln,1,0,H,1,0,H,J Bell,15,8,1,4,21,11,7,1,3,1,0,30.12
E2,17/08/2021,19:45,Accrington,Doncaster,1,0,H,1,0,H,S Oldham,14,3,5,1,10,8,7,5,3,0,0,30.12
E2,17/08/2021,19:45,AFC Wimbledon,Gillingham,1,1,D,0,0,D,C Brook,16,5,7,3,17,15,3,3,4,4,0,31.12
E2,17/08/2021,19:45,Burton,Sunderland,1,0,H,0,0,D,D Bourne,12,20,1,7,10,6,5,9,2,2,0,30.12
E2,17/08/2021,19:45,Cheltenham,Ipswich,2,1,H,0,1,A,P Wright,9,12,4,3,9,8,2,5,3,1,0,30.12
E2,17/08/2021,19:45,Lincoln,Bolton,0,1,A,0,0,D,S Barrott,15,10,6,2,9,10,2,4,1,0,0,30.12
E2,17/08/2021,19:45,Milton Keynes Dons,Charlton,2,1,H,1,1,D,C Breakspear,12,7,3,3,10,17,4,3,2,2,0,30.12
E2,17/08/2021,19:45,Morecambe,Rotherham,0,1,A,0,0,D,D Webb,8,15,0,8,9,16,7,10,2,2,0,30.12
E2,17/08/2021,19:45,Oxford,Crewe,1,0,H,1,0,H,R Madley,13,7,1,1,11,12,9,3,2,3,0,30.12
E2,17/08/2021,19:45,Plymouth,Cambridge,1,1,D,0,0,D,C Sarginson,11,7,4,3,10,12,7,3,2,5,0,30.12
E2,17/08/2021,19:45,Portsmouth,Shrewsbury,1,0,H,1,0,H,T Kettle,9,10,2,4,12,13,5,4,1,1,0,30.12
E2,17/08/2021,19:45,Sheffield Weds,Fleetwood Town,1,0,H,1,0,H,S Stockbridge,12,11,5,5,14,16,5,2,4,5,0,30.12
E2,17/08/2021,19:45,Wigan,Wycombe,1,1,D,0,0,D,A Backhouse,8,12,3,4,9,18,1,4,3,2,0,30.12
E2,14/08/2021,15:00,Accrington,Cambridge,2,1,H,2,0,H,B Speedie,14,16,6,4,15,12,3,11,3,0,0,30.12
E2,14/08/2021,15:00,AFC Wimbledon,Bolton,3,3,D,1,2,A,P Wright,16,8,4,4,12,9,6,3,4,2,0,0
E2,14/08/2021,15:00,Burton,Ipswich,2,1,H,1,1,D,S Purkiss,11,11,2,3,17,8,3,7,3,0,0,30.12
E2,14/08/2021,15:00,Cheltenham,Wycombe,1,3,A,1,1,D,C Boyeson,13,11,6,6,9,9,7,8,2,0,0,30.12
E2,14/08/2021,15:00,Lincoln,Fleetwood Town,2,1,H,0,1,A,J Oldham,9,11,3,7,8,16,3,4,3,3,0,30.12
E2,14/08/2021,15:00,Milton Keynes Dons,Sunderland,1,2,A,0,1,A,J Bell,17,7,8,5,8,12,6,7,2,4,0,30.12
E2,14/08/2021,15:00,Morecambe,Shrewsbury,2,0,H,2,0,H,D Bourne,10,11,6,1,13,18,4,7,2,3,0,30.12
E2,14/08/2021,15:00,Oxford,Charlton,2,1,H,2,1,H,T Bramall,11,10,5,3,10,16,5,6,2,2,0,30.12
E2,14/08/2021,15:00,Plymouth,Gillingham,1,0,H,0,0,D,C Breakspear,17,5,3,1,8,11,9,5,1,2,0,30.12
E2,14/08/2021,15:00,Portsmouth,Crewe,2,0,H,0,0,D,W Finnie,15,4,5,1,10,9,6,3,0,1,0,30.12
E2,14/08/2021,15:00,Sheffield Weds,Doncaster,2,0,H,0,0,D,R Joyce,11,12,4,3,13,13,6,4,0,3,0,30.12
E2,14/08/2021,15:00,Wigan,Rotherham,1,0,H,0,0,D,R Lewis,9,11,2,2,15,16,4,6,4,1,0,30.12
E2,07/08/2021,15:00,Bolton,Milton Keynes Dons,3,3,D,1,1,D,M Coy,17,10,4,4,15,10,3,2,1,0,0,30.12
E2,07/08/2021,15:00,Cambridge,Oxford,1,1,D,0,1,A,D Rock,9,11,1,3,7,12,3,4,1,2,0,30.12
E2,07/08/2021,15:00,Crewe,Cheltenham,1,1,D,1,1,D,B Toner,7,12,1,6,15,14,3,2,1,1,0,30.12
E2,07/08/2021,15:00,Doncaster,AFC Wimbledon,1,2,A,0,0,D,S Barrott,9,6,1,3,11,15,6,6,0,3,0,30.12
E2,07/08/2021,15:00,Fleetwood Town,Portsmouth,0,1,A,0,0,D,B Speedie,13,9,4,2,7,11,6,2,0,3,0,30.12
E2,07/08/2021,15:00,Gillingham,Lincoln,1,1,D,1,1,D,T Bramall,17,10,6,4,12,9,5,4,2,2,0,30.12
E2,07/08/2021,15:00,Ipswich,Morecambe,2,2,D,0,1,A,C Hicks,13,6,3,2,18,13,10,3,3,2,0,30.12
E2,07/08/2021,15:00,Rotherham,Plymouth,2,0,H,2,0,H,S Stockbridge,18,7,6,2,16,7,10,8,2,0,0,30.12
E2,07/08/2021,15:00,Shrewsbury,Burton,0,1,A,0,1,A,A Backhouse,12,14,2,5,12,14,8,3,1,2,0,30.12
E2,07/08/2021,15:00,Sunderland,Wigan,2,1,H,1,1,D,R Madley,16,8,3,3,16,20,7,2,1,4,0,30.12
E2,07/08/2021,15:00,Wycombe,Accrington,2,1,H,2,0,H,C Breakspear,17,8,4,3,14,14,6,3,0,1,0,30.12
E2,07/08/2021,17:30,Charlton,Sheffield Weds,0,0,D,0,0,D,W Finnie,11,6,0,1,16,14,9,6,1,3,0,30.12
E2,09/05/2021,12:00,Blackpool,Bristol Rvs,1,0,H,0,0,D,C Breakspear,14,10,5,1,13,13,5,6,1,4,0,30.12
E2,09/05/2021,12:00,Charlton,Hull,1,0,H,0,0,D,M Coy,14,7,2,2,10,7,4,5,2,2,0,30.12
E2,09/05/2021,12:00,Crewe,Shrewsbury,3,2,H,2,2,D,A Backhouse,14,12,4,4,8,10,4,6,0,0,0,30.12
E2,09/05/2021,12:00,Doncaster,Peterboro,1,4,A,0,4,A,P Wright,16,18,8,6,5,4,6,5,0,0,0,30.12
E2,09/05/2021,12:00,Gillingham,Plymouth,1,0,H,1,0,H,A Young,12,13,3,2,14,9,6,4,2,1,0,30.12
E2,09/05/2021,12:00,Ipswich,Fleetwood Town,3,1,H,3,0,H,J Busby,9,13,4,4,14,10,3,5,0,2,0,30.12
E2,09/05/2021,12:00,Lincoln,AFC Wimbledon,0,0,D,0,0,D,S Oldham,16,9,6,3,6,10,7,8,1,1,0,30.12
E2,09/05/2021,12:00,Milton Keynes Dons,Rochdale,0,3,A,0,0,D,T Robinson,8,14,1,5,8,18,3,4,1,0,0,30.12
E2,09/05/2021,12:00,Oxford,Burton,4,0,H,2,0,H,T Bramall,15,9,5,2,6,19,2,9,0,4,0,30.12
E2,09/05/2021,12:00,Portsmouth,Accrington,0,1,A,0,1,A,S Purkiss,13,5,6,3,11,18,9,5,4,1,0,30.12
E2,09/05/2021,12:00,Sunderland,Northampton,1,1,D,0,0,D,S Barrott,10,7,4,1,13,15,8,6,2,1,0,30.12
E2,09/05/2021,12:00,Wigan,Swindon,3,4,A,1,0,H,G Salisbury,12,17,3,5,17,4,11,1,0,1,1,30.12
E2,04/05/2021,19:00,Blackpool,Doncaster,2,0,H,1,0,H,R Lewis,22,11,10,3,17,7,9,7,3,1,0,30.12
E2,04/05/2021,19:00,Charlton,Lincoln,3,1,H,0,0,D,K Johnson,8,9,4,4,16,10,2,7,3,2,0,30.12
E2,04/05/2021,19:00,Shrewsbury,Ipswich,0,0,D,0,0,D,L Swabey,12,13,5,4,16,14,8,2,2,2,0,30.12
E2,01/05/2021,15:00,Accrington,Charlton,1,1,D,0,0,D,A Young,18,8,3,3,11,21,8,3,3,2,0,30.12
E2,01/05/2021,15:00,AFC Wimbledon,Portsmouth,1,3,A,1,3,A,C Breakspear,16,16,8,5,13,10,2,3,3,1,0,30.12
E2,01/05/2021,15:00,Bristol Rvs,Crewe,0,1,A,0,1,A,C Hicks,12,14,6,3,13,8,5,5,1,0,0,30.12
E2,01/05/2021,15:00,Burton,Gillingham,1,1,D,0,1,A,B Toner,16,8,3,3,17,13,7,8,5,1,0,30.12
E2,01/05/2021,15:00,Fleetwood Town,Milton Keynes Dons,1,1,D,0,0,D,S Martin,9,11,2,5,20,13,11,5,1,3,0,30.12
E2,01/05/2021,15:00,Hull,Wigan,3,1,H,2,1,H,R Madley,12,12,6,3,8,11,4,3,2,2,0,30.12
E2,01/05/2021,15:00,Northampton,Blackpool,0,3,A,0,1,A,P Wright,9,16,2,10,15,7,5,8,2,1,0,30.12
E2,01/05/2021,15:00,Peterboro,Lincoln,3,3,D,0,2,A,J Busby,17,10,6,5,18,15,7,3,2,4,0,30.12
E2,01/05/2021,15:00,Plymouth,Sunderland,1,3,A,0,1,A,J Bell,6,24,3,11,15,2,1,6,3,0,1,30.12
E2,01/05/2021,15:00,Rochdale,Doncaster,1,2,A,0,1,A,S Stockbridge,19,11,7,6,10,14,8,1,2,0,0,30.12
E2,01/05/2021,15:00,Shrewsbury,Oxford,2,3,A,2,1,H,S Barrott,11,16,4,5,8,10,6,6,1,1,0,30.12
E2,01/05/2021,15:00,Swindon,Ipswich,1,2,A,0,1,A,K Johnson,11,17,3,6,9,19,5,6,3,1,0,30.12
E2,27/04/2021,19:00,Accrington,Portsmouth,3,3,D,2,0,H,R Madley,25,13,10,4,12,16,2,2,2,2,0,30.12
E2,27/04/2021,19:00,AFC Wimbledon,Rochdale,3,3,D,0,1,A,C Brook,16,14,6,3,9,12,9,6,1,3,0,30.12
E2,27/04/2021,19:00,Burton,Fleetwood Town,5,2,H,2,0,H,A Backhouse,14,11,5,3,12,14,8,9,3,1,0,30.12
E2,27/04/2021,19:00,Charlton,Crewe,2,2,D,1,0,H,T Kettle,11,16,3,4,11,7,3,7,3,3,0,30.12
E2,27/04/2021,19:00,Shrewsbury,Lincoln,0,1,A,0,1,A,O Yates,8,9,3,3,17,9,5,7,5,1,0,30.12
E2,27/04/2021,19:00,Sunderland,Blackpool,0,1,A,0,0,D,W Finnie,13,7,5,2,11,17,12,4,1,1,0,30.12
E2,27/04/2021,19:45,Peterboro,Doncaster,2,2,D,2,1,H,S Oldham,18,12,9,6,14,14,7,3,3,3,0,30.12
E2,24/04/2021,13:00,Portsmouth,Bristol Rvs,1,0,H,1,0,H,T Bramall,8,7,1,3,17,17,0,4,0,0,0,30.12
E2,24/04/2021,15:00,Blackpool,Shrewsbury,0,1,A,0,0,D,J Bell,11,5,5,1,14,10,3,2,0,2,0,30.12
E2,24/04/2021,15:00,Charlton,Peterboro,0,1,A,0,1,A,K Stroud,11,11,3,5,13,14,6,4,1,1,0,30.12
E2,24/04/2021,15:00,Crewe,Rochdale,1,1,D,0,0,D,A Haines,10,17,6,7,12,7,3,9,1,1,0,30.12
E2,24/04/2021,15:00,Doncaster,Fleetwood Town,0,1,A,0,0,D,S Barrott,7,13,3,3,9,12,5,6,0,1,0,30.12
E2,24/04/2021,15:00,Gillingham,Northampton,2,2,D,1,0,H,C Brook,18,17,8,6,19,13,4,9,3,3,0,30.12
E2,24/04/2021,15:00,Ipswich,AFC Wimbledon,0,0,D,0,0,D,O Yates,11,18,2,5,8,13,5,6,1,0,0,30.12
E2,24/04/2021,15:00,Lincoln,Hull,1,2,A,0,1,A,S Purkiss,7,18,3,6,13,13,6,3,2,3,0,30.12
E2,24/04/2021,15:00,Milton Keynes Dons,Swindon,5,0,H,3,0,H,S Oldham,14,4,7,0,10,5,8,4,0,0,0,30.12
E2,24/04/2021,15:00,Oxford,Plymouth,3,1,H,1,0,H,B Huxtable,21,11,6,1,10,7,9,1,0,1,0,30.12
E2,24/04/2021,15:00,Sunderland,Accrington,3,3,D,2,0,H,D Drysdale,17,14,8,5,14,8,8,4,2,2,0,30.12
E2,24/04/2021,15:00,Wigan,Burton,1,1,D,1,1,D,C Breakspear,9,10,2,5,13,10,7,4,0,1,0,30.12
E2,20/04/2021,18:00,Swindon,Portsmouth,3,1,H,1,0,H,B Toner,13,19,8,8,8,9,2,11,1,3,0,30.12
E2,20/04/2021,19:00,Accrington,Doncaster,2,1,H,1,0,H,A Backhouse,26,4,11,2,13,12,7,4,0,3,0,30.12
E2,20/04/2021,19:00,AFC Wimbledon,Oxford,2,1,H,0,0,D,A Davies,15,12,7,6,12,10,4,7,2,0,0,31.12
E2,20/04/2021,19:00,Bristol Rvs,Milton Keynes Dons,0,2,A,0,1,A,J Oldham,9,13,3,5,21,13,4,8,4,3,0,30.12
E2,20/04/2021,19:00,Burton,Lincoln,0,1,A,0,1,A,J Smith,11,16,2,3,18,7,5,6,2,0,0,30.12
E2,20/04/2021,19:00,Northampton,Ipswich,3,0,H,2,0,H,J Bell,11,10,5,1,11,9,4,11,1,0,0,30.12
E2,20/04/2021,19:00,Rochdale,Blackpool,1,0,H,0,0,D,C Hicks,9,12,4,2,11,11,5,4,3,1,0,30.12
E2,20/04/2021,19:00,Shrewsbury,Wigan,1,2,A,0,2,A,D Rock,11,13,4,3,11,16,12,7,3,1,0,30.12
E2,20/04/2021,19:45,Fleetwood Town,Crewe,0,2,A,0,1,A,R Joyce,17,11,5,3,12,15,9,6,3,2,0,30.12
E2,20/04/2021,19:45,Hull,Sunderland,2,2,D,1,2,A,C Breakspear,12,14,8,4,17,17,7,5,2,3,0,30.12
E2,20/04/2021,19:45,Peterboro,Gillingham,0,1,A,0,1,A,S Allison,19,9,2,4,9,18,13,2,3,2,0,30.12
E2,20/04/2021,19:45,Plymouth,Charlton,0,6,A,0,2,A,S Purkiss,11,14,2,7,1,10,10,1,1,0,0,30.12
E2,17/04/2021,12:30,Blackpool,Sunderland,1,0,H,0,0,D,T Nield,7,13,4,6,13,15,1,8,1,2,0,30.12
E2,17/04/2021,12:30,Bristol Rvs,Lincoln,0,1,A,0,1,A,W Finnie,15,9,4,4,20,13,9,6,4,3,1,30.12
